performance_country,composer,composer_nationality,gender,work,performances
Germany,Weber,Germany,m,Der Freischutz,5
Germany,Weber,Germany,m,Der Freischutz,1
Germany,Weber,Germany,m,Der Freischutz,1
Germany,Weber,Germany,m,Der Freischutz,8
Germany,Weber,Germany,m,Der Freischutz,5
Germany,Weber,Germany,m,Der Freischutz,8
Germany,Weber,Germany,m,Der Freischutz,1
Germany,Weber,Germany,m,Die Wolfsschlucht,1
Germany,Weber,Germany,m,Euryanthe,8
Germany,Weber,Germany,m,Oberon,3
Germany,Weber,Germany,m,Oberon,2
Germany,Weber,Germany,m,Oberon,4
Hungary,Weber,Germany,m,Der Freischutz,8
Hungary,Weber,Germany,m,Der Freischutz,4
Hungary,Weber,Germany,m,Oberon,1
Italy,Weber,Germany,m,Der Freischutz,8
Mexico,Weber,Germany,m,Der Freischutz,2
Moldova,Weber,Germany,m,Die drei Pintos,1
Poland,Weber,Germany,m,Der Freischutz,4
Russia,Weber,Germany,m,Die drei Pintos,3
Russia,Weber,Germany,m,Die drei Pintos,8
Russia,Weber,Germany,m,Die drei Pintos,1
Russia,Weber,Germany,m,Die drei Pintos,2
Serbia,Weber,Germany,m,Abu Hassan,2
Switzerland,Weber,Germany,m,Der Freischutz,12
Switzerland,Weber,Germany,m,Der Freischutz,10
United Kingdom,Weber,Germany,m,Der Freischutz,1
United Kingdom,Weber,Germany,m,Oberon,1
United Kingdom,Weber,Germany,m,Oberon,1
United Kingdom,Weber,Germany,m,Oberon,1
United States,Weber,Germany,m,Der Freischutz,2
United States,Weber,Germany,m,Der Freischutz,3
United States,Weber,Germany,m,Der Freischutz,2
United States,Weber,Germany,m,Euryanthe,5
Norway,Wei,China,f,Nora,1
Norway,Wei,China,f,Nora,1
Norway,Wei,China,f,Nora,1
Argentina,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Argentina,Weill,Germany,m,Die sieben Todsunden,1
Argentina,Weill,Germany,m,Mahagonny Songspiel,3
Australia,Weill,Germany,m,Die sieben Todsunden,1
Austria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Austria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,3
Austria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Austria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Austria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,8
Austria,Weill,Germany,m,Die Dreigroschenoper,12
Austria,Weill,Germany,m,Die Dreigroschenoper,8
Belgium,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Bulgaria,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Bulgaria,Weill,Germany,m,Die sieben Todsunden,1
Canada,Weill,Germany,m,Street Scene,1
Chile,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Croatia,Weill,Germany,m,Die Dreigroschenoper,2
Croatia,Weill,Germany,m,Die Dreigroschenoper,4
Croatia,Weill,Germany,m,Die Dreigroschenoper,1
Denmark,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,14
Estonia,Weill,Germany,m,Die sieben Todsunden,1
Finland,Weill,Germany,m,Der Silbersee,5
France,Weill,Germany,m,Die Dreigroschenoper,1
France,Weill,Germany,m,Die Dreigroschenoper,3
France,Weill,Germany,m,Die Dreigroschenoper,1
France,Weill,Germany,m,Die Dreigroschenoper,3
France,Weill,Germany,m,Die Dreigroschenoper,3
France,Weill,Germany,m,Die sieben Todsunden,1
France,Weill,Germany,m,Die sieben Todsunden,2
France,Weill,Germany,m,Die sieben Todsunden,5
France,Weill,Germany,m,Lost in the stars,1
France,Weill,Germany,m,Lost in the stars,3
France,Weill,Germany,m,Mahagonny Songspiel,1
France,Weill,Germany,m,Mahagonny Songspiel,2
France,Weill,Germany,m,Mahagonny Songspiel,5
France,Weill,Germany,m,Royal Palace,4
France,Weill,Germany,m,Street Scene,4
France,Weill,Germany,m,Un Train pour Johannesburg,3
France,Weill,Germany,m,Un Train pour Johannesburg,1
Germany,Weill,Germany,m,A Kingdom for a Cow,2
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,20
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,7
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,8
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,16
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,10
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,7
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,4
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,4
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,13
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,7
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,3
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,8
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,5
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,4
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,3
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,9
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,1
Germany,Weill,Germany,m,Das Berliner Requiem,1
Germany,Weill,Germany,m,Der Jasager,9
Germany,Weill,Germany,m,Der Silbersee,3
Germany,Weill,Germany,m,Der Silbersee,8
Germany,Weill,Germany,m,Der Zar lasst sich photographieren,2
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,3
Germany,Weill,Germany,m,Die Dreigroschenoper,4
Germany,Weill,Germany,m,Die Dreigroschenoper,4
Germany,Weill,Germany,m,Die Dreigroschenoper,5
Germany,Weill,Germany,m,Die Dreigroschenoper,11
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,10
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,16
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,6
Germany,Weill,Germany,m,Die Dreigroschenoper,7
Germany,Weill,Germany,m,Die Dreigroschenoper,1
Germany,Weill,Germany,m,Die Dreigroschenoper,15
Germany,Weill,Germany,m,Die Dreigroschenoper,2
Germany,Weill,Germany,m,Die Dreigroschenoper,5
Germany,Weill,Germany,m,Die Dreigroschenoper,7
Germany,Weill,Germany,m,Die Dreigroschenoper,10
Germany,Weill,Germany,m,Die Dreigroschenoper,12
Germany,Weill,Germany,m,Die sieben Todsunden,4
Germany,Weill,Germany,m,Die sieben Todsunden,4
Germany,Weill,Germany,m,Die sieben Todsunden,9
Germany,Weill,Germany,m,Lady in the Dark,8
Germany,Weill,Germany,m,Love Life,13
Germany,Weill,Germany,m,Street Scene,6
Germany,Weill,Germany,m,Street Scene,11
Germany,Weill,Germany,m,Street Scene,11
Germany,Weill,Germany,m,The Eternal Road,2
Ireland,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Italy,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,6
Italy,Weill,Germany,m,Mahagonny Songspiel,2
Italy,Weill,Germany,m,Mahagonny Songspiel,1
Japan,Weill,Germany,m,Die Dreigroschenoper,2
Japan,Weill,Germany,m,Die Dreigroschenoper,2
Mexico,Weill,Germany,m,Die sieben Todsunden,2
Mexico,Weill,Germany,m,Mahagonny Songspiel,1
Norway,Weill,Germany,m,Der Jasager,5
Russia,Weill,Germany,m,Die sieben Todsunden,5
Spain,Weill,Germany,m,Street Scene,4
Spain,Weill,Germany,m,Street Scene,10
Sweden,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,10
Sweden,Weill,Germany,m,Die sieben Todsunden,11
Switzerland,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,3
Switzerland,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,8
Switzerland,Weill,Germany,m,Die Dreigroschenoper,15
Turkey,Weill,Germany,m,Die sieben Todsunden,1
United Kingdom,Weill,Germany,m,Aufstieg und Fall der Stadt Mahagonny,7
United Kingdom,Weill,Germany,m,Die Dreigroschenoper,1
United Kingdom,Weill,Germany,m,Die Dreigroschenoper,13
United Kingdom,Weill,Germany,m,Die sieben Todsunden,4
United Kingdom,Weill,Germany,m,Street Scene,6
United States,Weill,Germany,m,Die Dreigroschenoper,2
United States,Weill,Germany,m,Die Dreigroschenoper,6
United States,Weill,Germany,m,Die Dreigroschenoper,2
United States,Weill,Germany,m,Die Dreigroschenoper,4
United States,Weill,Germany,m,Die sieben Todsunden,2
United States,Weill,Germany,m,Die sieben Todsunden,3
United States,Weill,Germany,m,Die sieben Todsunden,2
United States,Weill,Germany,m,Die sieben Todsunden,2
United States,Weill,Germany,m,Die sieben Todsunden,8
United States,Weill,Germany,m,Lost in the stars,9
United States,Weill,Germany,m,Lost in the stars,4
United States,Weill,Germany,m,Mahagonny Songspiel,4
United States,Weill,Germany,m,Mahagonny Songspiel,3
United States,Weill,Germany,m,Street Scene,2
Austria,Weinberg,Poland,m,Die Passagierin,2
Denmark,Weinberg,Poland,m,Die Passagierin,4
Germany,Weinberg,Poland,m,Der Idiot,5
Germany,Weinberg,Poland,m,Der Idiot,4
Germany,Weinberg,Poland,m,Der Idiot,2
Germany,Weinberg,Poland,m,Der Idiot,7
Germany,Weinberg,Poland,m,Der Idiot,2
Germany,Weinberg,Poland,m,Die Passagierin,5
Germany,Weinberg,Poland,m,Die Passagierin,5
Germany,Weinberg,Poland,m,Die Passagierin,7
Germany,Weinberg,Poland,m,Die Passagierin,4
Germany,Weinberg,Poland,m,Die Passagierin,7
Germany,Weinberg,Poland,m,Die Passagierin,5
Germany,Weinberg,Poland,m,Wir gratulieren!,3
Germany,Weinberg,Poland,m,Wir gratulieren!,6
Poland,Weinberg,Poland,m,Das Portrait,1
Poland,Weinberg,Poland,m,Das Portrait,5
Poland,Weinberg,Poland,m,Das Portrait,1
Poland,Weinberg,Poland,m,Das Portrait,1
Poland,Weinberg,Poland,m,Die Passagierin,2
Russia,Weinberg,Poland,m,Der Idiot,3
Russia,Weinberg,Poland,m,Der Idiot,9
Russia,Weinberg,Poland,m,Der Idiot,5
Russia,Weinberg,Poland,m,Der Idiot,10
Russia,Weinberg,Poland,m,Der Idiot,4
Russia,Weinberg,Poland,m,Die Passagierin,13
Russia,Weinberg,Poland,m,Die Passagierin,5
Russia,Weinberg,Poland,m,Die Passagierin,1
Russia,Weinberg,Poland,m,Die Passagierin,2
Russia,Weinberg,Poland,m,Die Passagierin,6
Russia,Weinberg,Poland,m,Die Passagierin,2
United States,Weinberg,Poland,m,Die Passagierin,5
United States,Weinberg,Poland,m,Die Passagierin,3
United States,Weinberg,Poland,m,Die Passagierin,6
United States,Weinberg,Poland,m,Die Passagierin,4
United States,Weinberg,Poland,m,Die Passagierin,5
Germany,Weinberger,Czech Republic,m,Svanda Dudak,4
Germany,Weinberger,Czech Republic,m,Svanda Dudak,3
Germany,Weinberger,Czech Republic,m,Svanda Dudak,7
Italy,Weinberger,Czech Republic,m,Svanda Dudak,6
Germany,Weir,United Kingdom,f,Das Geheimnis der schwarzen Spinne,2
Canada,Weisensel,Canada,m,Stickboy,12
United States,Weiser,United States,m,Where Angels Fear to Tread,6
United States,Weisman,United States,m,The Scarlet Ibis,8
Finland,Wennakoski,Finland,f,Wunderbar!,3
Germany,Wertmuller,Switzerland,m,Anschlag,1
Switzerland,Wertmuller,Switzerland,m,Anschlag,1
Switzerland,Wertmuller,Switzerland,m,Anschlag,1
Switzerland,Wertmuller,Switzerland,m,Anschlag,1
Germany,Widmann,Germany,m,Babylon,5
Germany,Widmann,Germany,m,Babylon,1
Germany,Widmann,Germany,m,Babylon,3
Netherlands,Widmann,Germany,m,Babylon,1
United Kingdom,Wigglesworth,United Kingdom,m,The Winter's Tale,5
Sweden,Wikstrom,Sweden,f,"Raoul Wallenberg, saknad",3
Germany,"Wilden,B",Germany,m,Pit und Paula,6
Canada,"Williams,G",Ireland,m,Rocking Horse Winner,6
United Kingdom,"Williams,G",Ireland,m,Last One Out,16
United Kingdom,"Williams,G",Ireland,m,The Elephant Angel,1
United States,"Williams,G",Ireland,m,Rocking Horse Winner,3
Thailand,Williamson,Australia,m,The Happy Prince,2
Germany,"Wilson,I",United Kingdom,m,Minsk,4
Austria,"Winkler,K",Austria,m,Totentanz,7
Germany,"Winkler,S",Germany,m,Der Universum-Stulp,1
Poland,Wojciechowski,Poland,m,Zwyciestwo nad sloncem,3
Australia,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Austria,Wolf-Ferrari,Italy,m,Il segreto di Susanna,6
Belgium,Wolf-Ferrari,Italy,m,Il segreto di Susanna,5
Brazil,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Canada,Wolf-Ferrari,Italy,m,Il segreto di Susanna,4
Egypt,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Egypt,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Egypt,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
France,Wolf-Ferrari,Italy,m,Il segreto di Susanna,5
France,Wolf-Ferrari,Italy,m,La cenerentola,2
France,Wolf-Ferrari,Italy,m,La cenerentola,2
France,Wolf-Ferrari,Italy,m,La cenerentola,5
Germany,Wolf-Ferrari,Italy,m,I gioielli della Madonna,9
Germany,Wolf-Ferrari,Italy,m,Il segreto di Susanna,5
Germany,Wolf-Ferrari,Italy,m,La cenerentola,6
Germany,Wolf-Ferrari,Italy,m,La cenerentola,16
Hungary,Wolf-Ferrari,Italy,m,Sly,2
Hungary,Wolf-Ferrari,Italy,m,Sly,2
Hungary,Wolf-Ferrari,Italy,m,Sly,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Ireland,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Italy,Wolf-Ferrari,Italy,m,Il campiello,2
Italy,Wolf-Ferrari,Italy,m,Il campiello,5
Italy,Wolf-Ferrari,Italy,m,Il campiello,5
Italy,Wolf-Ferrari,Italy,m,Il campiello,6
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,5
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,4
Italy,Wolf-Ferrari,Italy,m,Il segreto di Susanna,5
Luxembourg,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Netherlands,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Netherlands,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Netherlands,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Netherlands,Wolf-Ferrari,Italy,m,Il segreto di Susanna,1
Russia,Wolf-Ferrari,Italy,m,I quatro rusteghi,9
Russia,Wolf-Ferrari,Italy,m,I quatro rusteghi,4
Russia,Wolf-Ferrari,Italy,m,I quatro rusteghi,1
Russia,Wolf-Ferrari,Italy,m,I quatro rusteghi,1
Russia,Wolf-Ferrari,Italy,m,I quatro rusteghi,1
Slovakia,Wolf-Ferrari,Italy,m,I gioielli della Madonna,4
Slovakia,Wolf-Ferrari,Italy,m,I gioielli della Madonna,6
Spain,Wolf-Ferrari,Italy,m,Il segreto di Susanna,4
Spain,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
United Kingdom,Wolf-Ferrari,Italy,m,I gioielli della Madonna,5
United Kingdom,Wolf-Ferrari,Italy,m,Le donne curiose,4
United States,Wolf-Ferrari,Italy,m,Il segreto di Susanna,2
Germany,"Wolf,H",Austria,m,Der Corregidor,1
Hungary,"Wolf,H",Austria,m,Der Corregidor,1
Germany,"Wolf,M",Germany,f,Refidim Junction,5
Austria,Wolfson,Mexico,m,Axi,4
United States,Woolf,United States,f,Better Gods,2
Germany,Wulff-Woesten,Germany,m,Prinz Bussel,12
Germany,Wulff-Woesten,Germany,m,Prinz Bussel,5
Germany,Wulff-Woesten,Germany,m,Prinz Bussel,6
Austria,Wuorinen,United States,m,Brokeback Mountain,7
Germany,Wuorinen,United States,m,Brokeback Mountain,8
Spain,Wuorinen,United States,m,Brokeback Mountain,8
United States,Wuorinen,United States,m,Brokeback Mountain,4
France,Xenakis,Greece,m,Oresteia,1
Germany,Xenakis,Greece,m,Oresteia,5
Switzerland,Xenakis,Greece,m,Oresteia,11
Russia,Yakushenko,Russia,m,The Wizard of the Emerald City,3
Russia,Yakushenko,Russia,m,The Wizard of the Emerald City,1
Austria,Yokokawa,Japan,m,Konjiki Yasha,4
Australia,Young,Australia,m,The Minotaur Trilogy,5
Uzbekistan,Yudakov,Russia,m,Maisara's Escapades,5
Uzbekistan,Yudakov,Russia,m,Maisara's Escapades,4
Uzbekistan,Yudakov,Russia,m,Maisara's Escapades,2
Uzbekistan,Yudakov,Russia,m,Maisara's Escapades,3
France,Yvain,France,m,Chanson Gitane,2
France,Yvain,France,m,La-haut,2
France,Yvain,France,m,La-haut,2
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,15
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,4
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,2
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,4
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,5
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,3
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,3
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,6
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,1
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,4
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,4
Croatia,Zajc,Croatia,m,Nikola Subic Zrinjski,3
France,Zandonai,Italy,m,Francesca da Rimini,2
France,Zandonai,Italy,m,Francesca da Rimini,6
Germany,Zandonai,Italy,m,Giulietta e Romeo,8
Germany,Zandonai,Italy,m,Giulietta e Romeo,5
Italy,Zandonai,Italy,m,Francesca da Rimini,9
United States,Zandonai,Italy,m,Francesca da Rimini,6
United States,Zandonai,Italy,m,Il grillo del focolare,1
Croatia,Zanettovich,Italy,m,Marco Polo,5
Germany,Zaufke,Germany,m,Babytalk,4
Germany,Zaufke,Germany,m,Cinderella passt was nicht,2
Germany,Zaufke,Germany,m,Cinderella passt was nicht,8
France,Zavaro,France,m,Manga-Cafe,1
France,Zavaro,France,m,Manga-Cafe,5
Germany,Zebeljan,Serbia,f,Simon das Findelkind,5
Austria,Zeisl,Austria,m,Leonce und Lena,3
Germany,Zeisl,Austria,m,Leonce und Lena,1
Germany,Zeisl,Austria,m,Zeisls Hiob,3
Germany,Zelenka,Czech Republic,m,Il serpente di bronzo,6
Poland,Zelenski,Poland,m,Goplana,5
Poland,Zelenski,Poland,m,Goplana,4
Austria,"Zeller,C",Austria,m,Der Vogelhandler,1
Austria,"Zeller,C",Austria,m,Der Vogelhandler,21
Austria,"Zeller,C",Austria,m,Der Vogelhandler,7
Czech Republic,"Zeller,C",Austria,m,Der Vogelhandler,6
Estonia,"Zeller,C",Austria,m,Der Vogelhandler,2
Estonia,"Zeller,C",Austria,m,Der Vogelhandler,11
Germany,"Zeller,C",Austria,m,Der Obersteiger,7
Germany,"Zeller,C",Austria,m,Der Obersteiger,10
Germany,"Zeller,C",Austria,m,Der Obersteiger,4
Germany,"Zeller,C",Austria,m,Der Vogelhandler,8
Germany,"Zeller,C",Austria,m,Der Vogelhandler,1
Germany,"Zeller,C",Austria,m,Der Vogelhandler,1
Germany,"Zeller,C",Austria,m,Der Vogelhandler,16
Germany,"Zeller,C",Austria,m,Der Vogelhandler,7
Germany,"Zeller,C",Austria,m,Der Vogelhandler,11
Germany,"Zeller,C",Austria,m,Der Vogelhandler,18
Germany,"Zeller,C",Austria,m,Der Vogelhandler,10
Germany,"Zeller,C",Austria,m,Der Vogelhandler,8
Germany,"Zeller,C",Austria,m,Der Vogelhandler,12
Germany,"Zeller,C",Austria,m,Der Vogelhandler,21
Germany,"Zeller,C",Austria,m,Der Vogelhandler,3
Germany,"Zeller,C",Austria,m,Der Vogelhandler,6
Germany,"Zeller,C",Austria,m,Der Vogelhandler,6
Germany,"Zeller,C",Austria,m,Der Vogelhandler,3
Germany,"Zeller,C",Austria,m,Der Vogelhandler,3
Germany,"Zeller,C",Austria,m,Der Vogelhandler,1
